meeting_key,session_key,stint_number,driver_number,lap_start,lap_end,compound,tyre_age_at_start
1270,9889,4,43,16.0,26.0,HARD,9.0
1270,9889,4,31,18.0,24.0,HARD,11.0
1270,9889,5,81,21.0,25.0,SOFT,11.0
1270,9889,5,6,20.0,28.0,SOFT,6.0
1270,9890,1,43,1.0,3.0,MEDIUM,0.0
1270,9890,1,10,1.0,3.0,MEDIUM,0.0
1270,9890,1,12,1.0,4.0,MEDIUM,0.0
1270,9890,1,44,1.0,4.0,MEDIUM,0.0
1270,9890,1,22,1.0,5.0,MEDIUM,0.0
1270,9890,1,87,1.0,5.0,MEDIUM,0.0
1270,9890,2,10,4.0,6.0,MEDIUM,3.0
1270,9890,1,63,1.0,6.0,MEDIUM,0.0
1270,9890,1,16,1.0,6.0,MEDIUM,0.0
1270,9890,2,43,4.0,7.0,MEDIUM,0.0
1270,9890,1,5,1.0,7.0,MEDIUM,0.0
1270,9890,2,16,7.0,7.0,MEDIUM,6.0
1270,9890,2,44,5.0,7.0,MEDIUM,4.0
1270,9890,2,87,6.0,7.0,MEDIUM,0.0
1270,9890,1,31,1.0,8.0,MEDIUM,0.0
1270,9890,3,10,7.0,8.0,MEDIUM,6.0
1270,9890,1,27,1.0,7.0,MEDIUM,0.0
1270,9890,1,55,1.0,8.0,MEDIUM,0.0
1270,9890,1,23,1.0,8.0,MEDIUM,0.0
1270,9890,1,30,1.0,8.0,MEDIUM,0.0
1270,9890,1,14,1.0,7.0,HARD,0.0
1270,9890,3,43,8.0,8.0,MEDIUM,7.0
1270,9890,2,12,5.0,7.0,MEDIUM,4.0
1270,9890,1,6,1.0,8.0,MEDIUM,0.0
1270,9890,1,4,1.0,8.0,MEDIUM,0.0
1270,9890,2,5,8.0,8.0,MEDIUM,7.0
1270,9890,1,81,1.0,8.0,MEDIUM,0.0
1270,9890,1,1,1.0,8.0,MEDIUM,0.0
1270,9890,1,18,1.0,8.0,HARD,0.0
1270,9890,2,22,6.0,8.0,MEDIUM,0.0
1270,9890,2,30,9.0,10.0,SOFT,0.0
1270,9890,2,6,9.0,10.0,SOFT,0.0
1270,9890,4,43,9.0,11.0,SOFT,0.0
1270,9890,4,10,9.0,11.0,SOFT,0.0
1270,9890,3,87,8.0,10.0,SOFT,0.0
1270,9890,3,5,9.0,10.0,SOFT,0.0
1270,9890,2,27,8.0,10.0,SOFT,0.0
1270,9890,2,55,9.0,11.0,SOFT,0.0
1270,9890,2,23,9.0,11.0,MEDIUM,8.0
1270,9890,2,14,8.0,10.0,SOFT,0.0
1270,9890,3,12,8.0,9.0,SOFT,0.0
1270,9890,2,1,9.0,10.0,SOFT,0.0
1270,9890,2,31,9.0,11.0,SOFT,0.0
1270,9890,2,18,9.0,10.0,SOFT,0.0
1270,9890,3,16,8.0,10.0,MEDIUM,7.0
1270,9890,2,81,9.0,10.0,SOFT,0.0
1270,9890,3,22,9.0,10.0,SOFT,0.0
1270,9890,3,44,8.0,10.0,MEDIUM,7.0
1270,9890,2,4,9.0,10.0,SOFT,0.0
1270,9890,4,5,11.0,12.0,SOFT,2.0
1270,9890,5,10,12.0,14.0,SOFT,3.0
1270,9890,5,43,12.0,14.0,SOFT,3.0
1270,9890,4,44,11.0,12.0,SOFT,0.0
1270,9890,4,16,11.0,13.0,SOFT,0.0
1270,9890,4,22,11.0,14.0,SOFT,2.0
1270,9890,4,87,11.0,15.0,SOFT,3.0
1270,9890,5,44,13.0,17.0,SOFT,2.0
1270,9890,4,12,10.0,18.0,MEDIUM,7.0
1270,9890,3,23,12.0,19.0,SOFT,0.0
1270,9890,3,55,12.0,20.0,SOFT,3.0
1270,9890,5,87,16.0,18.0,MEDIUM,7.0
1270,9890,3,31,12.0,19.0,SOFT,0.0
1270,9890,5,22,15.0,18.0,MEDIUM,0.0
1270,9890,3,6,11.0,19.0,SOFT,2.0
1270,9890,3,1,11.0,19.0,SOFT,2.0
1270,9890,3,18,11.0,18.0,SOFT,2.0
1270,9890,6,10,15.0,20.0,SOFT,6.0
1270,9890,6,43,15.0,20.0,SOFT,6.0
1270,9890,3,81,11.0,19.0,SOFT,0.0
1270,9890,3,14,11.0,19.0,SOFT,3.0
1270,9890,3,4,11.0,18.0,SOFT,0.0
1270,9890,3,27,11.0,19.0,SOFT,3.0
1270,9890,5,16,14.0,18.0,SOFT,0.0
1270,9890,5,5,13.0,19.0,SOFT,0.0
1270,9891,1,14,1.0,1.0,HARD,0.0
1270,9891,1,18,1.0,1.0,HARD,0.0
1270,9891,1,43,1.0,3.0,MEDIUM,0.0
1270,9891,1,5,1.0,3.0,MEDIUM,0.0
1270,9891,1,6,1.0,3.0,MEDIUM,0.0
1270,9891,1,10,1.0,3.0,MEDIUM,0.0
1270,9891,1,31,1.0,5.0,MEDIUM,0.0
1270,9891,1,81,1.0,4.0,MEDIUM,0.0
1270,9891,2,18,2.0,2.0,MEDIUM,0.0
1270,9891,1,30,1.0,5.0,MEDIUM,0.0
1270,9891,2,14,2.0,2.0,MEDIUM,0.0
1270,9891,2,30,6.0,7.0,MEDIUM,5.0
1270,9891,2,5,4.0,6.0,MEDIUM,3.0
1270,9891,2,6,4.0,6.0,MEDIUM,0.0
1270,9891,3,5,7.0,7.0,MEDIUM,0.0
1270,9891,1,63,1.0,1.0,SOFT,0.0
1270,9891,3,14,3.0,4.0,MEDIUM,0.0
1270,9891,1,27,1.0,5.0,MEDIUM,0.0
1270,9891,3,18,3.0,4.0,MEDIUM,0.0
1270,9891,1,12,1.0,2.0,SOFT,0.0
1270,9891,1,22,1.0,7.0,MEDIUM,0.0
1270,9891,1,23,1.0,4.0,SOFT,0.0
1270,9891,2,81,5.0,6.0,MEDIUM,4.0
1270,9891,1,4,1.0,6.0,MEDIUM,0.0
1270,9891,1,16,1.0,4.0,MEDIUM,0.0
1270,9891,1,55,1.0,5.0,SOFT,0.0
1270,9891,1,44,1.0,5.0,MEDIUM,0.0
1270,9891,2,43,4.0,8.0,MEDIUM,3.0
1270,9891,1,87,1.0,8.0,MEDIUM,0.0
1270,9891,1,1,1.0,1.0,MEDIUM,0.0
1270,9891,2,10,4.0,6.0,MEDIUM,3.0
1270,9891,2,31,6.0,8.0,MEDIUM,0.0
1270,9891,2,16,5.0,6.0,MEDIUM,4.0
1270,9891,3,6,7.0,9.0,MEDIUM,0.0
1270,9891,2,63,2.0,4.0,SOFT,1.0
1270,9891,2,12,3.0,5.0,SOFT,2.0
1270,9891,3,43,9.0,11.0,MEDIUM,0.0
1270,9891,3,10,7.0,9.0,MEDIUM,6.0
1270,9891,3,31,9.0,11.0,MEDIUM,8.0
1270,9891,3,12,6.0,8.0,SOFT,5.0
1270,9891,3,81,7.0,15.0,MEDIUM,6.0
1270,9891,2,4,7.0,15.0,MEDIUM,6.0
1270,9891,2,55,6.0,14.0,SOFT,5.0
1270,9891,4,14,5.0,11.0,MEDIUM,2.0
1270,9891,3,16,7.0,12.0,MEDIUM,6.0
1270,9891,4,6,10.0,15.0,MEDIUM,0.0
1270,9891,3,4,16.0,16.0,MEDIUM,15.0
1270,9891,4,81,16.0,16.0,MEDIUM,15.0
1270,9891,2,44,6.0,14.0,MEDIUM,5.0
1270,9891,2,87,9.0,15.0,MEDIUM,8.0
1270,9891,4,31,12.0,14.0,MEDIUM,0.0
1270,9891,4,43,12.0,14.0,MEDIUM,11.0
1270,9891,2,1,2.0,9.0,MEDIUM,1.0
1270,9891,3,55,15.0,15.0,SOFT,14.0
1270,9891,2,23,5.0,14.0,SOFT,4.0
1270,9891,3,63,5.0,10.0,SOFT,4.0
1270,9891,4,12,9.0,10.0,SOFT,8.0
1270,9891,4,18,5.0,15.0,MEDIUM,2.0
1270,9891,2,27,6.0,14.0,MEDIUM,5.0
1270,9891,4,5,8.0,17.0,MEDIUM,7.0
1270,9891,4,10,10.0,15.0,MEDIUM,9.0
1270,9891,2,22,8.0,17.0,MEDIUM,0.0
1270,9891,4,16,13.0,15.0,SOFT,0.0
1270,9891,5,14,12.0,15.0,MEDIUM,0.0
1270,9891,5,81,17.0,19.0,SOFT,0.0
1270,9891,3,44,15.0,17.0,SOFT,0.0
1270,9891,5,43,15.0,17.0,SOFT,0.0
1270,9891,5,12,11.0,13.0,SOFT,0.0
1270,9891,3,27,15.0,17.0,SOFT,0.0
1270,9891,5,5,18.0,20.0,SOFT,0.0
1270,9891,5,10,16.0,18.0,SOFT,0.0
1270,9891,3,22,18.0,20.0,SOFT,0.0
1270,9891,4,55,16.0,18.0,SOFT,0.0
1270,9891,3,23,15.0,19.0,SOFT,0.0
1270,9891,6,14,16.0,18.0,SOFT,0.0
1270,9891,3,1,10.0,12.0,SOFT,0.0
1270,9891,4,44,18.0,20.0,SOFT,2.0
1270,9891,4,63,11.0,15.0,SOFT,0.0
1270,9891,5,31,15.0,23.0,SOFT,0.0
1270,9891,3,87,16.0,24.0,SOFT,0.0
1270,9891,4,23,20.0,23.0,SOFT,0.0
1270,9891,4,27,18.0,22.0,SOFT,1.0
1270,9891,6,5,21.0,25.0,SOFT,0.0
1270,9891,7,14,19.0,22.0,SOFT,0.0
1270,9891,6,43,18.0,23.0,SOFT,0.0
1270,9891,4,1,13.0,16.0,SOFT,2.0
1270,9891,4,4,17.0,26.0,SOFT,0.0
1270,9891,6,10,19.0,23.0,SOFT,0.0
1270,9891,5,6,16.0,25.0,SOFT,0.0
1270,9891,5,44,21.0,23.0,SOFT,7.0
1270,9891,6,81,20.0,26.0,SOFT,0.0
1270,9891,5,18,16.0,24.0,SOFT,0.0
1270,9891,5,16,16.0,23.0,SOFT,3.0
1270,9891,5,63,16.0,18.0,SOFT,10.0
1270,9891,6,12,14.0,19.0,SOFT,1.0
1270,9891,5,55,19.0,23.0,SOFT,2.0
1270,9891,4,22,21.0,25.0,SOFT,0.0
1270,9892,1,43,1.0,3.0,SOFT,0.0
1270,9892,1,10,1.0,3.0,SOFT,0.0
1270,9892,1,23,1.0,3.0,SOFT,0.0
1270,9892,1,55,1.0,3.0,SOFT,0.0
1270,9892,1,27,1.0,3.0,SOFT,0.0
1270,9892,1,81,1.0,2.0,SOFT,0.0
1270,9892,1,30,1.0,3.0,SOFT,0.0
1270,9892,1,4,1.0,3.0,SOFT,0.0
1270,9892,1,12,1.0,2.0,SOFT,0.0
1270,9892,1,44,1.0,6.0,SOFT,0.0
1270,9892,1,18,1.0,6.0,SOFT,0.0
1270,9892,1,1,1.0,3.0,SOFT,0.0
1270,9892,1,14,1.0,3.0,SOFT,0.0
1270,9892,1,16,1.0,6.0,SOFT,0.0
1270,9892,2,43,4.0,6.0,SOFT,0.0
1270,9892,2,10,4.0,6.0,SOFT,0.0
1270,9892,1,63,1.0,3.0,SOFT,0.0
1270,9892,1,22,1.0,3.0,SOFT,0.0
1270,9892,1,6,1.0,6.0,SOFT,0.0
1270,9892,2,27,4.0,6.0,SOFT,3.0
1270,9892,1,5,1.0,5.0,SOFT,0.0
1270,9892,1,87,1.0,3.0,SOFT,0.0
1270,9892,1,31,1.0,3.0,SOFT,0.0
1270,9892,2,23,4.0,6.0,SOFT,3.0
1270,9892,2,55,4.0,6.0,SOFT,3.0
1270,9892,2,30,4.0,6.0,SOFT,0.0
1270,9892,3,10,7.0,8.0,SOFT,0.0
1270,9892,2,18,7.0,9.0,SOFT,0.0
1270,9892,3,43,7.0,9.0,SOFT,0.0
1270,9892,2,5,6.0,8.0,SOFT,0.0
1270,9892,2,31,4.0,6.0,SOFT,0.0
1270,9892,2,1,4.0,6.0,SOFT,3.0
1270,9892,2,87,4.0,5.0,SOFT,0.0
1270,9892,2,6,7.0,8.0,SOFT,0.0
1270,9892,3,23,7.0,8.0,SOFT,0.0
1270,9892,3,55,7.0,8.0,SOFT,0.0
1270,9892,2,14,4.0,6.0,SOFT,0.0
1270,9892,2,22,4.0,6.0,SOFT,0.0
1270,9892,3,30,7.0,8.0,SOFT,0.0
1270,9892,2,44,7.0,9.0,SOFT,0.0
1270,9892,2,16,7.0,9.0,SOFT,0.0
1270,9892,2,63,4.0,6.0,SOFT,0.0
1270,9892,2,12,3.0,5.0,SOFT,0.0
1270,9892,2,4,4.0,8.0,SOFT,0.0
1270,9892,3,27,7.0,9.0,SOFT,0.0
1270,9892,2,81,3.0,8.0,SOFT,0.0
1270,9892,3,12,6.0,8.0,SOFT,0.0
1270,9892,3,63,7.0,9.0,SOFT,3.0
1270,9892,3,22,7.0,9.0,SOFT,0.0
1270,9892,4,23,9.0,11.0,SOFT,0.0
1270,9892,3,1,7.0,9.0,SOFT,0.0
1270,9892,4,55,9.0,11.0,SOFT,0.0
1270,9892,3,6,9.0,11.0,SOFT,0.0
1270,9892,3,87,6.0,8.0,SOFT,0.0
1270,9892,4,30,9.0,11.0,SOFT,2.0
1270,9892,3,4,9.0,11.0,SOFT,3.0
1270,9892,3,14,7.0,9.0,SOFT,0.0
1270,9892,3,81,9.0,11.0,SOFT,2.0
1270,9892,3,16,10.0,13.0,SOFT,0.0
1270,9892,4,27,10.0,12.0,SOFT,0.0
1270,9892,3,44,10.0,13.0,SOFT,0.0
1270,9892,4,22,10.0,12.0,SOFT,0.0
1270,9892,5,23,12.0,14.0,SOFT,0.0
1270,9892,5,55,12.0,14.0,SOFT,0.0
1270,9892,5,30,12.0,14.0,SOFT,0.0
1270,9892,5,27,13.0,15.0,SOFT,0.0
1270,9892,4,87,9.0,11.0,SOFT,0.0
1270,9892,4,63,10.0,12.0,SOFT,0.0
1270,9892,4,12,9.0,11.0,SOFT,0.0
1270,9892,4,14,10.0,12.0,SOFT,0.0
1270,9892,4,6,12.0,14.0,SOFT,0.0
1270,9892,4,4,12.0,14.0,SOFT,0.0
1270,9892,4,16,14.0,16.0,SOFT,0.0
1270,9892,4,44,14.0,14.0,SOFT,0.0
1270,9892,4,81,12.0,14.0,SOFT,0.0
1270,9892,4,1,10.0,12.0,SOFT,0.0
1270,9892,5,87,12.0,14.0,SOFT,2.0
1270,9892,5,4,15.0,17.0,SOFT,0.0
1270,9892,5,6,15.0,17.0,SOFT,0.0
1270,9892,5,16,17.0,19.0,SOFT,3.0
1270,9892,5,63,13.0,15.0,SOFT,0.0
1270,9892,5,12,12.0,14.0,SOFT,0.0
1270,9892,5,14,13.0,15.0,SOFT,3.0
1270,9892,5,44,15.0,17.0,SOFT,0.0
1270,9892,5,81,15.0,17.0,SOFT,0.0
1270,9892,5,1,13.0,15.0,SOFT,0.0
1270,9892,6,6,18.0,19.0,SOFT,0.0
1270,9892,6,87,15.0,17.0,SOFT,0.0
1270,9892,6,4,18.0,20.0,SOFT,0.0
1270,9892,6,16,20.0,22.0,SOFT,0.0
1270,9892,6,63,16.0,18.0,SOFT,0.0
1270,9892,6,12,15.0,17.0,SOFT,0.0
1270,9892,6,14,16.0,18.0,SOFT,0.0
1270,9892,6,44,18.0,20.0,SOFT,1.0
1270,9892,6,81,18.0,20.0,SOFT,0.0
1270,9892,6,1,16.0,18.0,SOFT,0.0
1270,9896,1,5,1.0,13.0,MEDIUM,0.0
1270,9896,1,22,1.0,13.0,SOFT,0.0
1270,9896,1,43,1.0,14.0,SOFT,0.0
1270,9896,1,1,1.0,19.0,SOFT,3.0
1270,9896,1,6,1.0,20.0,SOFT,2.0
1270,9896,1,16,1.0,21.0,MEDIUM,0.0
1270,9896,1,87,1.0,23.0,MEDIUM,0.0
1270,9896,1,44,1.0,24.0,MEDIUM,0.0
1270,9896,1,10,1.0,24.0,MEDIUM,0.0
1270,9896,1,63,1.0,25.0,MEDIUM,0.0
1270,9896,1,12,1.0,25.0,MEDIUM,0.0
1270,9896,1,27,1.0,25.0,MEDIUM,0.0
1270,9896,1,4,1.0,26.0,MEDIUM,0.0
1270,9896,1,81,1.0,27.0,MEDIUM,0.0
1270,9896,1,14,1.0,27.0,SOFT,3.0
1270,9896,1,31,1.0,30.0,MEDIUM,0.0
1270,9896,1,18,1.0,38.0,SOFT,0.0
1270,9896,1,23,1.0,42.0,MEDIUM,0.0
1270,9896,2,27,26.0,44.0,HARD,0.0
1270,9896,2,44,25.0,46.0,HARD,0.0
1270,9896,1,30,1.0,48.0,MEDIUM,0.0
1270,9896,1,55,1.0,50.0,MEDIUM,0.0
1270,9896,2,10,25.0,51.0,HARD,0.0
1270,9896,2,63,26.0,62.0,HARD,0.0
1270,9896,2,1,20.0,62.0,HARD,0.0
1270,9896,2,4,27.0,62.0,HARD,0.0
1270,9896,2,81,28.0,62.0,HARD,0.0
1270,9896,2,55,51.0,61.0,SOFT,0.0
1270,9896,2,6,21.0,61.0,HARD,0.0
1270,9896,2,22,14.0,61.0,HARD,0.0
1270,9896,2,18,39.0,61.0,MEDIUM,1.0
1270,9896,2,23,43.0,61.0,SOFT,0.0
1270,9896,2,30,49.0,61.0,SOFT,0.0
1270,9896,2,12,26.0,62.0,HARD,0.0
1270,9896,2,43,15.0,61.0,MEDIUM,0.0
1270,9896,2,16,22.0,62.0,HARD,0.0
1270,9896,2,5,14.0,61.0,HARD,0.0
1270,9896,2,31,31.0,61.0,HARD,0.0
1270,9896,3,10,52.0,61.0,SOFT,0.0
1270,9896,3,27,45.0,61.0,SOFT,0.0
1270,9896,3,44,47.0,62.0,SOFT,3.0
1270,9896,2,14,28.0,62.0,MEDIUM,1.0
1270,9896,2,87,24.0,62.0,HARD,0.0
1271,9878,1,14,1.0,1.0,MEDIUM,0.0
1271,9878,1,18,1.0,1.0,MEDIUM,0.0
1271,9878,1,16,1.0,2.0,HARD,0.0
1271,9878,1,63,1.0,5.0,HARD,0.0
1271,9878,1,30,1.0,6.0,HARD,0.0
1271,9878,1,55,1.0,9.0,HARD,0.0
1271,9878,1,23,1.0,9.0,HARD,0.0
1271,9878,1,87,1.0,10.0,HARD,0.0
1271,9878,2,63,6.0,8.0,HARD,5.0
1271,9878,1,6,1.0,9.0,HARD,0.0
1271,9878,2,14,2.0,8.0,HARD,0.0
1271,9878,1,12,1.0,9.0,HARD,0.0
1271,9878,1,1,1.0,9.0,HARD,0.0
1271,9878,1,22,1.0,9.0,HARD,0.0
1271,9878,2,30,7.0,10.0,HARD,0.0
1271,9878,1,4,1.0,7.0,HARD,0.0
1271,9878,1,10,1.0,9.0,HARD,0.0
1271,9878,1,31,1.0,10.0,HARD,0.0
1271,9878,2,18,2.0,9.0,HARD,0.0
1271,9878,1,81,1.0,9.0,HARD,0.0
1271,9878,1,5,1.0,8.0,HARD,0.0
1271,9878,1,27,1.0,8.0,HARD,0.0
1271,9878,1,44,1.0,10.0,HARD,0.0
1271,9878,2,16,3.0,9.0,HARD,2.0
1271,9878,1,43,1.0,10.0,HARD,0.0
1271,9878,2,87,11.0,13.0,HARD,10.0
1271,9878,2,31,11.0,13.0,HARD,10.0
1271,9878,3,63,9.0,19.0,HARD,8.0
1271,9878,2,6,10.0,17.0,HARD,9.0
1271,9878,3,30,11.0,18.0,HARD,10.0
1271,9878,2,22,10.0,17.0,HARD,9.0
1271,9878,2,23,10.0,19.0,HARD,9.0
1271,9878,2,1,10.0,19.0,HARD,9.0
1271,9878,2,12,10.0,20.0,HARD,9.0
1271,9878,2,10,10.0,17.0,HARD,0.0
1271,9878,3,16,10.0,17.0,HARD,9.0
1271,9878,4,16,18.0,18.0,MEDIUM,0.0
1271,9878,3,14,9.0,17.0,HARD,7.0
1271,9878,2,44,11.0,18.0,HARD,0.0
1271,9878,2,81,10.0,18.0,HARD,9.0
1271,9878,3,18,10.0,17.0,HARD,8.0
1271,9878,2,5,9.0,17.0,HARD,8.0
1271,9878,2,43,11.0,18.0,HARD,10.0
1271,9878,3,87,14.0,20.0,HARD,13.0
1271,9878,2,27,9.0,17.0,HARD,8.0
1271,9878,3,31,14.0,19.0,HARD,13.0
1271,9878,2,4,8.0,17.0,HARD,7.0
1271,9878,3,12,21.0,22.0,MEDIUM,0.0
1271,9878,3,10,18.0,20.0,SOFT,0.0
1271,9878,3,6,18.0,21.0,MEDIUM,0.0
1271,9878,4,30,19.0,21.0,MEDIUM,0.0
1271,9878,4,18,18.0,20.0,SOFT,0.0
1271,9878,3,27,18.0,20.0,SOFT,0.0
1271,9878,4,14,18.0,20.0,SOFT,0.0
1271,9878,5,18,21.0,23.0,SOFT,0.0
1271,9878,3,4,18.0,23.0,SOFT,0.0
1271,9878,3,1,20.0,26.0,SOFT,0.0
1271,9878,3,44,19.0,25.0,MEDIUM,0.0
1271,9878,4,10,21.0,24.0,SOFT,3.0
1271,9878,3,22,18.0,24.0,SOFT,0.0
1271,9878,5,14,21.0,23.0,HARD,0.0
1271,9878,4,6,22.0,25.0,MEDIUM,0.0
1271,9878,5,30,22.0,25.0,MEDIUM,3.0
1271,9878,4,87,21.0,27.0,SOFT,0.0
1271,9878,4,12,23.0,27.0,MEDIUM,2.0
1271,9878,3,43,19.0,25.0,SOFT,0.0
1271,9878,3,5,18.0,24.0,SOFT,0.0
1271,9878,4,27,21.0,24.0,SOFT,0.0
1271,9878,4,63,20.0,27.0,MEDIUM,0.0
1271,9878,4,31,20.0,26.0,SOFT,0.0
1271,9878,3,23,20.0,27.0,SOFT,0.0
1271,9878,3,81,19.0,26.0,SOFT,0.0
1271,9879,1,23,1.0,3.0,MEDIUM,0.0
1271,9879,1,55,1.0,3.0,MEDIUM,0.0
1271,9879,1,43,1.0,3.0,MEDIUM,0.0
1271,9879,1,6,1.0,3.0,MEDIUM,0.0
1271,9879,1,27,1.0,3.0,MEDIUM,0.0
1271,9879,1,18,1.0,3.0,MEDIUM,0.0
1271,9879,1,44,1.0,3.0,MEDIUM,0.0
1271,9879,1,87,1.0,3.0,MEDIUM,0.0
1271,9879,1,5,1.0,3.0,MEDIUM,0.0
1271,9879,1,14,1.0,3.0,MEDIUM,0.0
1271,9879,1,31,1.0,3.0,MEDIUM,0.0
1271,9879,1,22,1.0,3.0,MEDIUM,0.0
1271,9879,1,30,1.0,3.0,MEDIUM,0.0
1271,9879,2,87,4.0,5.0,MEDIUM,3.0
1271,9879,2,31,4.0,5.0,MEDIUM,3.0
1271,9879,2,5,4.0,5.0,MEDIUM,3.0
1271,9879,2,22,4.0,5.0,MEDIUM,3.0
1271,9879,2,43,4.0,6.0,MEDIUM,3.0
1271,9879,1,1,1.0,6.0,MEDIUM,0.0
1271,9879,2,18,4.0,5.0,MEDIUM,3.0
1271,9879,2,14,4.0,4.0,MEDIUM,3.0
1271,9879,1,63,1.0,5.0,MEDIUM,0.0
1271,9879,1,12,1.0,5.0,MEDIUM,0.0
1271,9879,2,23,4.0,6.0,MEDIUM,0.0
1271,9879,2,55,4.0,6.0,MEDIUM,3.0
1271,9879,1,81,1.0,6.0,MEDIUM,0.0
1271,9879,1,4,1.0,6.0,MEDIUM,0.0
1271,9879,1,16,1.0,6.0,MEDIUM,0.0
1271,9879,2,44,4.0,5.0,MEDIUM,3.0
1271,9879,2,30,4.0,5.0,MEDIUM,3.0
1271,9879,2,6,4.0,6.0,MEDIUM,3.0
1271,9879,2,27,4.0,6.0,MEDIUM,3.0
1271,9879,1,10,1.0,6.0,MEDIUM,0.0
1271,9879,3,23,7.0,9.0,MEDIUM,0.0
1271,9879,3,18,6.0,10.0,MEDIUM,0.0
1271,9879,3,55,7.0,9.0,MEDIUM,0.0
1271,9879,3,30,6.0,8.0,MEDIUM,0.0
1271,9879,3,6,7.0,9.0,MEDIUM,0.0
1271,9879,2,10,7.0,9.0,MEDIUM,0.0
1271,9879,2,12,6.0,11.0,MEDIUM,0.0
1271,9879,2,63,6.0,10.0,MEDIUM,0.0
1271,9879,4,23,10.0,11.0,MEDIUM,3.0
1271,9879,4,55,10.0,11.0,MEDIUM,3.0
1271,9879,3,63,11.0,13.0,SOFT,0.0
1271,9879,3,27,7.0,9.0,MEDIUM,0.0
1271,9879,2,16,7.0,12.0,MEDIUM,0.0
1271,9879,5,23,12.0,14.0,SOFT,0.0
1271,9879,3,44,6.0,11.0,MEDIUM,0.0
1271,9879,5,55,12.0,14.0,SOFT,0.0
1271,9879,2,4,7.0,9.0,MEDIUM,0.0
1271,9879,3,14,5.0,9.0,MEDIUM,0.0
1271,9879,2,81,7.0,10.0,MEDIUM,0.0
1271,9879,2,1,7.0,9.0,MEDIUM,0.0
1271,9879,4,27,10.0,12.0,SOFT,0.0
1271,9879,3,16,13.0,15.0,SOFT,0.0
1271,9879,4,44,12.0,14.0,SOFT,0.0
1271,9879,3,4,10.0,12.0,SOFT,0.0
1271,9879,4,14,10.0,12.0,SOFT,0.0
1271,9879,3,81,11.0,13.0,SOFT,0.0
1271,9879,3,1,10.0,12.0,SOFT,0.0
1271,9883,1,14,1.0,1.0,MEDIUM,0.0
1271,9883,1,81,1.0,1.0,MEDIUM,0.0
1271,9883,1,4,1.0,1.0,MEDIUM,0.0
1271,9883,1,18,1.0,1.0,MEDIUM,5.0
1271,9883,1,27,1.0,1.0,MEDIUM,0.0
1271,9883,1,43,1.0,1.0,MEDIUM,0.0
1271,9883,1,31,1.0,15.0,MEDIUM,0.0
1271,9883,2,18,2.0,15.0,MEDIUM,5.0
1271,9883,1,1,1.0,19.0,MEDIUM,0.0
1271,9883,1,63,1.0,19.0,MEDIUM,5.0
1271,9883,1,55,1.0,19.0,MEDIUM,0.0
1271,9883,1,44,1.0,19.0,MEDIUM,5.0
1271,9883,1,16,1.0,19.0,MEDIUM,1.0
1271,9883,1,23,1.0,19.0,MEDIUM,0.0
1271,9883,1,22,1.0,19.0,MEDIUM,0.0
1271,9883,1,87,1.0,19.0,MEDIUM,0.0
1271,9883,1,12,1.0,19.0,MEDIUM,5.0
1271,9883,1,30,1.0,19.0,MEDIUM,5.0
1271,9883,1,10,1.0,19.0,MEDIUM,0.0
1271,9883,1,5,1.0,19.0,MEDIUM,0.0
1271,9883,1,6,1.0,19.0,MEDIUM,6.0
1271,9883,2,27,2.0,19.0,MEDIUM,0.0
1271,9883,3,43,3.0,19.0,MEDIUM,0.0
1271,9884,1,6,1.0,2.0,SOFT,0.0
1271,9884,1,27,1.0,2.0,SOFT,0.0
1271,9884,1,5,1.0,2.0,SOFT,0.0
1271,9884,1,23,1.0,1.0,SOFT,3.0
1271,9884,1,55,1.0,1.0,SOFT,3.0
1271,9884,1,87,1.0,2.0,SOFT,6.0
1271,9884,1,31,1.0,2.0,SOFT,6.0
1271,9884,1,30,1.0,2.0,SOFT,0.0
1271,9884,1,14,1.0,2.0,SOFT,2.0
1271,9884,1,43,1.0,2.0,SOFT,0.0
1271,9884,1,18,1.0,1.0,SOFT,6.0
1271,9884,1,63,1.0,1.0,SOFT,3.0
1271,9884,1,16,1.0,1.0,SOFT,3.0
1271,9884,1,10,1.0,2.0,SOFT,0.0
1271,9884,1,22,1.0,1.0,SOFT,7.0
1271,9884,1,4,1.0,1.0,SOFT,0.0
1271,9884,1,44,1.0,1.0,MEDIUM,6.0
1271,9884,1,81,1.0,1.0,SOFT,3.0
1271,9884,2,23,2.0,3.0,SOFT,4.0
1271,9884,2,55,2.0,3.0,SOFT,4.0
1271,9884,2,4,2.0,2.0,SOFT,4.0
1271,9884,2,63,2.0,4.0,SOFT,0.0
1271,9884,2,22,2.0,4.0,SOFT,0.0
1271,9884,1,12,1.0,3.0,SOFT,0.0
1271,9884,1,1,1.0,3.0,SOFT,3.0
1271,9884,2,87,3.0,5.0,SOFT,0.0
1271,9884,2,27,3.0,5.0,SOFT,0.0
1271,9884,2,5,3.0,5.0,SOFT,2.0
1271,9884,2,18,2.0,4.0,SOFT,0.0
1271,9884,2,31,3.0,5.0,SOFT,0.0
1271,9884,2,30,3.0,5.0,SOFT,0.0
1271,9884,2,10,3.0,5.0,SOFT,0.0
1271,9884,2,43,3.0,5.0,SOFT,0.0
1271,9884,2,16,2.0,4.0,SOFT,0.0
1271,9884,2,44,2.0,4.0,SOFT,0.0
1271,9884,3,55,4.0,6.0,SOFT,0.0
